Date,Open,High,Low,Close,Adj Close,Volume
2007-09-17,13.176426,14.033784,13.114865,14.016517,14.016517,1018052928
2007-09-24,14.039039,14.309059,14.014014,14.195946,14.195946,642137220
2007-10-01,14.263514,14.935185,14.254505,14.866116,14.866116,947599452
2007-10-08,14.889890,16.051300,14.863614,15.950701,15.950701,1510651836
2007-10-15,15.977728,16.478729,15.315065,16.133884,16.133884,1881228888
2007-10-22,15.982733,16.991241,15.922923,16.881882,16.881882,1199267532
2007-10-29,16.961210,17.860861,16.819069,17.799049,17.799049,1167327504
2007-11-05,17.692442,18.699699,16.546797,16.615866,16.615866,2137612248
2007-11-12,16.459961,16.904154,15.415916,15.856607,15.856607,1709404884
2007-11-19,15.755506,16.973974,15.477978,16.934435,16.934435,1003803192
2007-11-26,17.022022,17.794294,16.272774,17.342342,17.342342,1507075416
2007-12-03,17.292543,17.967968,16.944944,17.889641,17.889641,860242896
2007-12-10,17.917667,18.138138,17.047297,17.266266,17.266266,993753252
2007-12-17,17.217216,17.498999,16.328829,17.434685,17.434685,1074044880
2007-12-24,17.392141,17.917917,17.343843,17.580832,17.580832,386157456
2007-12-31,17.481731,17.579830,16.391392,16.441441,16.441441,611204184
2008-01-07,16.364864,16.573574,15.578328,15.972222,15.972222,1190544264
2008-01-14,16.294794,16.451450,14.965215,15.021271,15.021271,1491790716
2008-01-21,14.064815,14.952452,12.987988,14.174174,14.174174,1711650636
2008-01-28,14.288539,14.339339,12.762763,12.910410,12.910410,2098343556
2008-02-04,12.739489,12.956206,12.225225,12.930180,12.930180,1868313816
2008-02-11,13.026026,13.539540,12.838589,13.254254,13.254254,1231958808
2008-02-18,13.386887,13.389890,12.451201,12.707708,12.707708,967283748
2008-02-25,12.661411,12.675175,11.182432,11.791291,11.791291,2309460228
2008-03-03,11.799550,11.829830,10.666667,10.844595,10.844595,1764421812
2008-03-10,10.731481,11.244745,10.336336,10.958959,10.958959,1509185304
2008-03-17,10.710460,11.198699,10.313063,10.849600,10.849600,1247463288
2008-03-24,10.971722,11.656156,10.868619,10.962963,10.962963,1120046832
2008-03-31,10.901902,11.957708,10.811061,11.789039,11.789039,1167395436
2008-04-07,11.937688,12.148148,11.386637,11.447698,11.447698,1030196772
2008-04-14,11.440440,13.706206,11.036036,13.498749,13.498749,1903674420
2008-04-21,13.498248,14.034785,13.270521,13.615115,13.615115,1142824032
2008-04-28,13.660661,15.076326,13.488488,14.546797,14.546797,1193173632
2008-05-05,14.986486,15.002252,14.296797,14.344344,14.344344,1084158756
2008-05-12,14.383133,14.794545,14.236987,14.516266,14.516266,919879200
2008-05-19,14.478228,14.736737,13.458709,13.629129,13.629129,994764240
2008-05-26,13.637638,14.762763,13.609860,14.659660,14.659660,638804556
2008-06-02,14.577077,14.715716,14.029279,14.189189,14.189189,798956244
2008-06-09,14.215716,14.406907,13.625125,14.302052,14.302052,976406616
2008-06-16,14.176677,14.491992,13.626376,13.674424,13.674424,881241876
2008-06-23,13.647648,13.958959,12.890140,13.214965,13.214965,940566492
2008-06-30,13.325075,13.523023,12.937938,13.438438,13.438438,613334052
2008-07-07,13.571071,13.905906,12.998749,13.358358,13.358358,905281812
2008-07-14,13.488488,13.515015,11.966717,12.045045,12.045045,1411299288
2008-07-21,12.034034,12.443193,11.651652,12.311812,12.311812,887571540
2008-07-28,12.314565,12.314565,11.574074,11.708208,11.708208,612446940
2008-08-04,11.714715,12.406156,11.559059,12.387638,12.387638,637777584
2008-08-11,12.324074,12.779279,12.306807,12.766517,12.766517,682708608
2008-08-18,12.758759,12.762763,11.993744,12.277027,12.277027,646305048
2008-08-25,12.164915,12.437437,11.569820,11.593844,11.593844,662836500
2008-09-01,11.931181,12.066567,11.013013,11.117367,11.117367,791563644
2008-09-08,11.311812,11.334835,10.169670,10.952452,10.952452,1397549052
2008-09-15,10.610611,11.563313,10.272773,11.239990,11.239990,1649564784
2008-09-22,11.364615,11.364615,10.536286,10.786787,10.786787,965685348
2008-09-29,10.498248,10.637638,9.527277,9.682432,9.682432,1361109528
2008-10-06,9.358859,9.409159,7.765265,8.308308,8.308308,2108857032
2008-10-13,8.903654,9.872372,7.743744,9.322823,9.322823,2153867976
2008-10-20,9.503253,9.604104,8.126627,8.490741,8.490741,1316014668
2008-10-27,8.378629,9.309309,8.148148,8.992993,8.992993,1577417004
2008-11-03,8.948448,9.318318,8.141391,8.286787,8.286787,1338939720
2008-11-10,8.208208,8.244244,7.007007,7.758258,7.758258,2039142816
2008-11-17,7.582583,7.761762,6.188689,6.567317,6.567317,1748186064
2008-11-24,6.738238,7.418669,6.231481,7.331331,7.331331,1188730080
2008-12-01,7.174174,7.191692,6.571071,7.106857,7.106857,1153385460
2008-12-08,7.257007,7.957958,7.057057,7.901902,7.901902,1285613100
2008-12-15,7.858108,8.245746,7.635385,7.762012,7.762012,1197333468
2008-12-22,7.721722,7.745245,7.273023,7.516517,7.516517,462572964
2008-12-29,7.513013,8.053554,7.296797,8.041041,8.041041,561146292
2009-01-05,8.033033,8.528529,7.842843,7.884635,7.884635,949046004
2009-01-12,7.915666,8.023023,7.176927,7.499249,7.499249,973569456
2009-01-19,7.485986,8.307307,7.075826,8.125626,8.125626,1157741100
2009-01-26,8.129379,8.817067,8.022022,8.471722,8.471722,1166240592
2009-02-02,8.365616,9.354605,8.308308,9.291291,9.291291,1314016668
2009-02-09,9.291291,9.534535,8.795796,8.950951,8.950951,1079303616
2009-02-16,8.671421,9.004004,8.383383,8.669920,8.669920,915511572
2009-02-23,8.683684,8.821071,8.246997,8.458208,8.458208,1150116732
2009-03-02,8.341592,8.526026,7.363614,7.721972,7.721972,1354476168
2009-03-09,7.507007,8.194695,7.243493,8.118619,8.118619,1121101776
2009-03-16,8.157908,8.508509,7.972723,8.262262,8.262262,939883176
2009-03-23,8.347347,8.987988,8.334084,8.701201,8.701201,869285844
2009-03-30,8.572322,9.302302,8.409660,9.253754,9.253754,732402864
2009-04-06,9.184184,9.368118,8.891642,9.321822,9.321822,523803672
2009-04-13,9.292543,10.005506,9.113113,9.815816,9.815816,1291718988
2009-04-20,9.663413,9.839339,9.406657,9.746997,9.746997,704115180
2009-04-27,9.618118,10.103854,9.548048,9.852102,9.852102,624478896
2009-05-04,9.964214,10.263514,9.822322,10.193443,10.193443,603459936
2009-05-11,10.080080,10.310310,9.626877,9.759760,9.759760,604938456
2009-05-18,9.878128,10.151902,9.644645,9.847347,9.847347,515947536
2009-05-25,9.808559,10.441191,9.759760,10.441191,10.441191,457773768
2009-06-01,10.478729,11.194695,10.473724,11.119119,11.119119,671236092
2009-06-08,10.998498,11.034034,10.540791,10.631632,10.631632,619224156
2009-06-15,10.548048,10.548048,10.299299,10.512763,10.512763,704135160
2009-06-22,10.434184,10.716466,10.057307,10.643644,10.643644,630688680
2009-06-29,10.660661,10.705706,10.180430,10.222472,10.222472,383280336
2009-07-06,10.172673,10.444695,9.909409,10.370370,10.370370,606005388
2009-07-13,10.414665,11.154905,10.389890,10.767017,10.767017,964118916
2009-07-20,10.757758,11.273524,10.598098,11.179179,11.179179,631907460
2009-07-27,11.162162,11.328829,10.808058,11.087337,11.087337,522792684
2009-08-03,11.229730,11.496997,11.202202,11.438939,11.438939,478564956
2009-08-10,11.389890,11.629630,11.320821,11.511512,11.511512,378269352
2009-08-17,11.298799,11.663914,10.974975,11.642643,11.642643,590836572
2009-08-24,11.695445,11.870621,11.529780,11.630380,11.630380,421685892
2009-08-31,11.506256,11.682182,11.326076,11.544044,11.544044,379739880
2009-09-07,11.618869,11.844344,11.407407,11.815315,11.815315,371212416
2009-09-14,11.774525,12.446697,11.763013,12.298799,12.298799,588438972
2009-09-21,12.205706,12.687688,12.167668,12.324324,12.324324,497062440
2009-09-28,12.383383,12.550050,12.077077,12.126627,12.126627,499268232
2009-10-05,12.203453,13.094344,12.095596,12.919169,12.919169,671048280
2009-10-12,13.098599,13.882633,12.995996,13.760010,13.760010,981429588
2009-10-19,13.831081,13.997748,13.531031,13.856106,13.856106,625829544
2009-10-26,13.907658,14.055055,13.369369,13.416416,13.416416,589242168
2009-11-02,13.440440,13.808308,13.219219,13.791291,13.791291,463112424
2009-11-09,13.900150,14.351852,13.869620,14.315566,14.315566,429709860
2009-11-16,14.389389,14.483984,14.249249,14.263263,14.263263,393194412
2009-11-23,14.426677,14.691191,14.288539,14.508509,14.508509,279660060
2009-11-30,14.530280,14.885636,14.442192,14.639890,14.639890,385649964
2009-12-07,14.619870,14.883634,14.539540,14.777528,14.777528,332846820
2009-12-14,14.898649,15.024274,14.789540,14.925425,14.925425,526413060
2009-12-21,14.955205,15.503504,14.906657,15.477477,15.477477,295040664
2009-12-28,15.557057,15.665415,15.465716,15.515015,15.515015,232091676
2010-01-04,15.689439,15.753504,14.742492,15.065566,15.065566,802324872
2010-01-11,15.126627,15.126627,14.361862,14.514515,14.514515,1128366504
2010-01-18,14.544545,14.775275,13.384885,13.764014,13.764014,826192980
2010-01-25,13.678428,13.760761,13.153403,13.261762,13.261762,803571624
2010-02-01,13.378378,13.566066,13.074575,13.295546,13.295546,634556808
2010-02-08,13.325826,13.563564,13.205455,13.341341,13.341341,514608876
2010-02-15,13.435185,13.638889,13.370871,13.532533,13.532533,422541036
2010-02-22,13.697447,13.701201,13.013013,13.183183,13.183183,507583908
2010-03-01,13.243243,14.205956,13.206707,14.119369,14.119369,670532796
2010-03-08,14.133634,14.721722,13.926426,14.503003,14.503003,727455816
2010-03-15,14.181181,14.300551,13.913914,14.014014,14.014014,718416864
2010-03-22,13.916667,14.314314,13.506006,14.081331,14.081331,907028064
2010-03-29,14.089089,14.350601,14.021021,14.234234,14.234234,408227364
2010-04-05,14.286787,14.386386,14.015265,14.169670,14.169670,421446132
2010-04-12,14.197948,14.960961,13.754505,13.767518,13.767518,1145441412
2010-04-19,13.732482,14.020270,13.570320,13.638388,13.638388,584734680
2010-04-26,13.637888,13.638388,13.038789,13.155656,13.155656,683871444
2010-05-03,13.175676,13.336336,11.511512,12.340841,12.340841,903311784
2010-05-10,12.862112,13.083584,12.418669,12.700951,12.700951,749018232
2010-05-17,12.682182,12.787037,11.621622,11.813063,11.813063,945817236
2010-05-24,12.030280,12.348599,11.611862,12.152903,12.152903,661038300
2010-05-31,12.022773,12.743994,12.015015,12.480480,12.480480,510632856
2010-06-07,12.488989,12.535285,11.811812,12.224725,12.224725,535719744
2010-06-14,12.374374,12.659409,12.066567,12.513263,12.513263,537042420
2010-06-21,12.510010,12.536787,11.775776,11.828829,11.828829,454389156
2010-06-28,11.826577,11.950701,10.851602,10.924675,10.924675,572115312
2010-07-05,11.111111,11.843343,10.851602,11.698949,11.698949,507100392
2010-07-12,11.821071,12.379880,11.499499,11.501752,11.501752,923543532
2010-07-19,11.536787,12.277027,11.449449,12.263764,12.263764,651208140
2010-07-26,12.239489,12.449950,11.990490,12.133383,12.133383,470009520
2010-08-02,12.236987,12.727728,12.181181,12.518018,12.518018,528007464
2010-08-09,12.568819,12.662663,12.074825,12.170921,12.170921,411927660
2010-08-16,12.104104,12.379880,11.537037,11.562062,11.562062,548439012
2010-08-23,11.549049,11.717968,11.202452,11.482232,11.482232,496718784
2010-08-30,11.490240,11.808809,11.211211,11.769269,11.769269,424818756
2010-09-06,11.624124,12.022022,11.587087,11.915415,11.915415,340323336
2010-09-13,12.034535,12.292292,11.974474,12.266016,12.266016,578297124
2010-09-20,12.324825,13.208959,12.313814,13.195445,13.195445,682564752
2010-09-27,13.234484,13.434685,12.974224,13.153654,13.153654,575559864
2010-10-04,13.136887,13.513514,12.984234,13.422172,13.422172,538057404
2010-10-11,13.475475,15.056056,13.441191,15.051301,15.051301,1234540224
2010-10-18,15.028779,15.507758,15.028779,15.328579,15.328579,814696488
2010-10-25,15.405155,15.634134,15.291041,15.357858,15.357858,494536968
2010-11-01,15.408659,15.763764,15.295546,15.642643,15.642643,551515932
2010-11-08,15.616116,15.787037,15.045295,15.097347,15.097347,499104396
2010-11-15,15.092092,15.115115,14.548799,14.785536,14.785536,564087348
2010-11-22,14.701451,14.929930,14.469469,14.764765,14.764765,321945732
2010-11-29,14.743994,14.759760,13.846597,14.339339,14.339339,755655588
2010-12-06,14.528779,14.904404,14.429680,14.820070,14.820070,418241340
2010-12-13,14.942943,15.090090,14.706456,14.784785,14.784785,435304260
2010-12-20,14.881131,15.190190,14.731231,15.120871,15.120871,246597156
2010-12-27,15.083584,15.111862,14.815566,14.864114,14.864114,232603164
2011-01-03,14.926927,15.476226,14.926927,15.426426,15.426426,434804760
2011-01-10,15.385385,15.622372,15.229229,15.620120,15.620120,333697968
2011-01-17,15.667167,16.090090,15.299299,15.311061,15.311061,855675468
2011-01-24,15.204454,15.577828,15.009009,15.039790,15.039790,660714624
2011-01-31,15.105105,15.373874,14.903654,15.289790,15.289790,413857728
2011-02-07,15.269269,15.640641,15.245495,15.628128,15.628128,410041548
2011-02-14,15.599099,15.795295,15.516517,15.767768,15.767768,423603972
2011-02-21,15.516266,15.638889,15.048799,15.266266,15.266266,446497056
2011-02-28,15.265265,15.495996,14.894645,15.030531,15.030531,503004492
2011-03-07,15.028779,15.107357,14.347598,14.432182,14.432182,561785652
2011-03-14,14.334334,14.471722,13.795796,14.040541,14.040541,672051276
2011-03-21,14.269770,14.724474,14.239740,14.508008,14.508008,466776756
2011-03-28,14.566316,14.894645,14.339590,14.809810,14.809810,395128476
2011-04-04,14.839840,14.883383,14.156156,14.468468,14.468468,607535856
2011-04-11,14.419419,14.500751,13.264765,13.280781,13.280781,1019507472
2011-04-18,13.173674,13.285285,12.987988,13.140641,13.140641,529629840
2011-04-25,13.144394,13.616116,13.063313,13.616116,13.616116,545761692
2011-05-02,13.656156,13.656907,13.254004,13.395896,13.395896,415028556
2011-05-09,13.388388,13.624374,13.239489,13.252002,13.252002,395100504
2011-05-16,13.170921,13.426927,12.888639,13.113864,13.113864,519527952
2011-05-23,12.927928,13.112112,12.847848,13.035536,13.035536,374261364
2011-05-30,13.138138,13.343343,13.050551,13.090090,13.090090,383464152
2011-06-06,13.101602,13.183684,12.744995,12.750501,12.750501,384898716
2011-06-13,12.762763,12.864865,12.132132,12.137638,12.137638,593186220
2011-06-20,12.137137,12.360861,11.837337,11.883884,11.883884,671663664
2011-06-27,11.861862,13.042543,11.851852,13.038789,13.038789,582133284
2011-07-04,13.145646,13.780781,13.145646,13.313063,13.313063,609409980
2011-07-11,13.217718,15.021271,13.150651,14.955455,14.955455,1152937908
2011-07-18,14.827077,15.503003,14.814815,15.471221,15.471221,665785548
2011-07-25,15.349349,15.703203,15.090090,15.107357,15.107357,665521812
2011-08-01,15.295796,15.402903,14.064064,14.490490,14.490490,872570556
2011-08-08,14.088589,14.379630,13.538789,14.108358,14.108358,1091739168
2011-08-15,13.849600,14.138889,12.283784,12.285285,12.285285,1193369436
2011-08-22,12.612613,13.445195,12.375626,13.184685,13.184685,788670540
2011-08-29,13.377377,13.671171,13.031281,13.134134,13.134134,512878608
2011-09-05,12.782783,13.490991,12.775275,13.134384,13.134384,444391164
2011-09-12,12.961962,13.684685,12.950450,13.680681,13.680681,567995436
2011-09-19,13.522272,13.976977,12.862863,13.150901,13.150901,596978424
2011-09-26,13.194444,13.689940,12.844094,12.888889,12.888889,541002456
2011-10-03,12.759009,13.025526,12.027027,12.890891,12.890891,777122100
2011-10-10,13.142643,15.005005,13.093093,14.806807,14.806807,901933164
2011-10-17,14.607608,14.833584,14.449449,14.777027,14.777027,699719580
2011-10-24,14.682683,15.082583,14.335836,15.018519,15.018519,604546848
2011-10-31,14.892142,15.008509,14.433183,14.918418,14.918418,531803664
2011-11-07,14.847848,15.374625,14.803804,15.223974,15.223974,677050272
2011-11-14,15.215215,15.472973,14.858609,14.886887,14.886887,609557832
2011-11-21,14.708709,14.727227,14.047297,14.089089,14.089089,371420208
2011-11-28,14.498749,15.615616,14.426927,15.524525,15.524525,629929440
2011-12-05,15.706707,15.813313,15.397898,15.701201,15.701201,517905576
